index,title,desc,hot,url,image,source,type,ranking_id,published_at,datetime
11,国际油价上涨 美股期指下跌 英特尔盘前大涨超4%  | 今夜看点,"①苹果据悉与铠侠签署NAND长期供应协议；
②阿斯麦赢得台积电和三星承诺，使用其新一代EUV光刻机；
③英特尔据悉10月再上调PC CPU价格10%。",115382,https://www.cls.cn/detail/2477380,https://image.cls.cn/img/vcg/VCG31N2280328213_8df4200b64f04a6fb413e9d0553618e4_1788864284.jpeg,财联社,热门快讯,hot,2026-09-08 20:32:14,2026-09-09 00:25:03
12,“冷门”赛道继续领跑！三成股月内曾获涨停，这些方向也涨停频现,"①今日，农业板块再度走强，板块指数月内上涨7.2%，在申万一级板块中领跑。
②进一步细分至二级行业，种植业股以13.3%的月内平均涨幅领跑，饲料和农业综合股也表现活跃。
③若放眼全市场，9月以来，共有308股录得399次涨停，农林牧渔、基础化工、传媒板块涨停次数较多。",156613,https://www.cls.cn/detail/2477164,https://image.cls.cn/images/20260908/fq4cTZS52R_1000x800.jpg,财联社,热门快讯,hot,2026-09-08 17:25:09,2026-09-09 00:25:03
13,曾以8888万夺央视“标王”，太子奶创始人李途纯逝世,"①9月8日原太子奶总裁李途纯去世，其子李帅向封面新闻证实。
②1997年李途纯豪掷8888万元夺得央视标王，太子奶曾占中国发酵型乳酸菌饮料市场70%份额。
③后因对赌协议失败、资金链断裂破产，2012年李途纯获无罪释放，晚年其子就商标归属持续提起诉讼。",318590,https://www.cls.cn/detail/2477040,https://image.cls.cn/img/vcg/VCG11408864425_04572cce2f434359a14f8351d7618acf_1788855671.jpeg,财联社,热门快讯,hot,2026-09-08 16:10:06,2026-09-09 00:25:03
1,存储芯片议价权生变：据称苹果罕见签下NAND长协，不设价格上限,"①存储价格上行，苹果放弃短期议价惯例，据称其与铠侠签订为期三至五年、不设价格上限的NAND闪存长期供货协议；
②TrendForce预计256 GB版iPhone 18 Pro在三季度存储成本将比一年前高出近四倍；
③有媒体报道指出，存储采购模式正整体转向长协。",222292,https://www.cls.cn/detail/2477083,https://image.cls.cn/img/vcg/VCG31N2293516955_9f8b933334944d0cbf3c1b90e003d894_1788856700.jpeg,财联社,热门快讯,hot,2026-09-08 17:19:49,2026-09-09 01:21:01
2,AI推理芯片+1.6T光连接 高通官宣打入全球云计算“一哥”生态链,"①高通与亚马逊达成跨代合作，将共同开发面向AI推理的定制芯片及最高1.6T光连接方案，标志着高通数据中心战略获得全球最大云计算公司认可；
②作为合作的一部分，高通向亚马逊发行最多2500万股认股权证，行权价为每股161.26美元。",99192,https://www.cls.cn/detail/2477472,https://image.cls.cn/images/20260908/uE3Rxrho4a_1045x646.png,财联社,热门快讯,hot,2026-09-08 21:43:12,2026-09-09 01:21:01
3,习近平同英国首相伯纳姆通电话,,117070,https://www.cls.cn/detail/2477359,,财联社,热门快讯,hot,2026-09-08 19:53:39,2026-09-09 01:21:01
4,布油再度逼近100美元大关！胡塞武装称沙特境内“无安全之地”,"①胡塞武装袭击沙特能源设施致73人受伤，沙特部分设施一度暂停运营，胡塞称将继续打击沙特纵深目标；
②受中东局势升级及能源供应担忧影响，当日布伦特原油期货一度涨至99.46美元/桶。",195648,https://www.cls.cn/detail/2477298,https://image.cls.cn/images/20260908/Hbn64WI62I_1000x667.jpg,财联社,热门快讯,hot,2026-09-08 19:03:09,2026-09-09 01:21:01
5,【焦点复盘】三大指数收盘涨跌互现，超强厄尔尼诺引爆糖业股，算力硬件端集体熄火,①连板晋级率跌破五成，市场连板高度降至4板，龙版传媒晋级七连板失败，令高位股分歧再现，中石科技、高争民爆等多股展开深幅回调； ②当前沪指仍围绕30、60日均线间展开箱体震荡，短线日线布林中轨线得失或决定后市突破方向。,264963,https://www.cls.cn/detail/2477163,https://image.cls.cn/images/20260908/NfFWVp9J4B_672x444.png,财联社,热门快讯,hot,2026-09-08 17:27:04,2026-09-09 01:21:01
6,超级厄尔尼诺预期升温 糖业股掀涨停潮 业内：国内糖市强预期先行，现实待跟进,"①超强厄尔尼诺预期升温，糖业股掀起涨停潮；
②以ICE11号原糖期货为代表的国际糖价8月累计上涨21.5%；
③业内认为当前糖市处于""强预期、弱现实""格局，在减产预期未被实际产量数据验证之前，仍需警惕多重风险；
④企业业绩改善兑现亦尚待时日。",117042,https://www.cls.cn/detail/2477535,https://image.cls.cn/images/20260908/toLo2rF1U9_1000x667.jpg,财联社,热门快讯,hot,2026-09-08 23:47:19,2026-09-09 01:21:01
7,资金涌入，粮食ETF霸榜！超强厄尔尼诺之下，气候主题成新共识？,"①9月8日粮食主题ETF批量涨超4%霸榜，粮食ETF景顺涨4.77%领涨；
②8月以来粮食类ETF份额净增10.83亿份，净流入资金8.18亿元；
③资金正用真金白银押注超强厄尔尼诺对全球粮食供应的冲击。",125221,https://www.cls.cn/detail/2477452,https://image.cls.cn/img/vcg/VCG41N637245520_10d0b5d2c0fa4250bae6e3cc847a141b_1788874003.jpeg,财联社,热门快讯,hot,2026-09-08 21:26:47,2026-09-09 01:21:01
8,智己启动“无方向盘”车辆测试、特斯拉Cybercab将登陆中国 线控底盘或升温,"①上汽集团旗下高端智能电动品牌智己汽车，发布主题为“没有方向盘的车”的视频动图。
②上汽、蔚来、理想等整车企业，以及伯特利、浙江世宝、京西智行为代表的国内供应商，均将线控底盘视作核心布局方向。",220892,https://www.cls.cn/detail/2477046,https://image.cls.cn/img/vcg/VCG111656907428_3fd20730b73a41ae8163110759495c11_1788856055.jpeg,财联社,热门快讯,hot,2026-09-08 16:27:39,2026-09-09 01:21:01
9,李强主持国务院第二十一次专题学习,,141630,https://www.cls.cn/detail/2477346,https://image.cls.cn/images/20260908/5vIo96ZS2O_750x400.jpg,财联社,热门快讯,hot,2026-09-08 19:36:36,2026-09-09 01:21:01
10,【每日收评】双创指数冲高回落均跌超1%，农业、化肥板块集体爆发，油气股午后异军突起,"①今日市场延续分化走势，三大指数涨跌不一，双创指数均跌超1%，量能略有提升但依旧不足2万亿；
②盘面上，市场延续震荡轮动格局，农业股集体爆发，化肥、代糖概念同样涨幅居前，油气板块也于午后震荡加强，科技股方向则再度陷入整理。",295801,https://www.cls.cn/detail/2477092,https://image.cls.cn/images/20260908/r9LEiKRnNr_818x520.png,财联社,热门快讯,hot,2026-09-08 16:49:37,2026-09-09 01:21:01
11,国际油价上涨 美股期指下跌 英特尔盘前大涨超4%  | 今夜看点,"①苹果据悉与铠侠签署NAND长期供应协议；
②阿斯麦赢得台积电和三星承诺，使用其新一代EUV光刻机；
③英特尔据悉10月再上调PC CPU价格10%。",119013,https://www.cls.cn/detail/2477380,https://image.cls.cn/img/vcg/VCG31N2280328213_8df4200b64f04a6fb413e9d0553618e4_1788864284.jpeg,财联社,热门快讯,hot,2026-09-08 20:32:14,2026-09-09 01:21:01
12,“冷门”赛道继续领跑！三成股月内曾获涨停，这些方向也涨停频现,"①今日，农业板块再度走强，板块指数月内上涨7.2%，在申万一级板块中领跑。
②进一步细分至二级行业，种植业股以13.3%的月内平均涨幅领跑，饲料和农业综合股也表现活跃。
③若放眼全市场，9月以来，共有308股录得399次涨停，农林牧渔、基础化工、传媒板块涨停次数较多。",159139,https://www.cls.cn/detail/2477164,https://image.cls.cn/images/20260908/fq4cTZS52R_1000x800.jpg,财联社,热门快讯,hot,2026-09-08 17:25:09,2026-09-09 01:21:01
13,曾以8888万夺央视“标王”，太子奶创始人李途纯逝世,"①9月8日原太子奶总裁李途纯去世，其子李帅向封面新闻证实。
②1997年李途纯豪掷8888万元夺得央视标王，太子奶曾占中国发酵型乳酸菌饮料市场70%份额。
③后因对赌协议失败、资金链断裂破产，2012年李途纯获无罪释放，晚年其子就商标归属持续提起诉讼。",322780,https://www.cls.cn/detail/2477040,https://image.cls.cn/img/vcg/VCG11408864425_04572cce2f434359a14f8351d7618acf_1788855671.jpeg,财联社,热门快讯,hot,2026-09-08 16:10:06,2026-09-09 01:21:01
1,存储芯片议价权生变：据称苹果罕见签下NAND长协，不设价格上限,"①存储价格上行，苹果放弃短期议价惯例，据称其与铠侠签订为期三至五年、不设价格上限的NAND闪存长期供货协议；
②TrendForce预计256 GB版iPhone 18 Pro在三季度存储成本将比一年前高出近四倍；
③有媒体报道指出，存储采购模式正整体转向长协。",226125,https://www.cls.cn/detail/2477083,https://image.cls.cn/img/vcg/VCG31N2293516955_9f8b933334944d0cbf3c1b90e003d894_1788856700.jpeg,财联社,热门快讯,hot,2026-09-08 17:19:49,2026-09-09 02:27:06
2,AI推理芯片+1.6T光连接 高通官宣打入全球云计算“一哥”生态链,"①高通与亚马逊达成跨代合作，将共同开发面向AI推理的定制芯片及最高1.6T光连接方案，标志着高通数据中心战略获得全球最大云计算公司认可；
②作为合作的一部分，高通向亚马逊发行最多2500万股认股权证，行权价为每股161.26美元。",103387,https://www.cls.cn/detail/2477472,https://image.cls.cn/images/20260908/uE3Rxrho4a_1045x646.png,财联社,热门快讯,hot,2026-09-08 21:43:12,2026-09-09 02:27:06
3,习近平同英国首相伯纳姆通电话,,120462,https://www.cls.cn/detail/2477359,,财联社,热门快讯,hot,2026-09-08 19:53:39,2026-09-09 02:27:06
4,超级厄尔尼诺预期升温 糖业股掀涨停潮 业内：国内糖市强预期先行，现实待跟进,"①超强厄尔尼诺预期升温，糖业股掀起涨停潮；
②以ICE11号原糖期货为代表的国际糖价8月累计上涨21.5%；
③业内认为当前糖市处于""强预期、弱现实""格局，在减产预期未被实际产量数据验证之前，仍需警惕多重风险；
④企业业绩改善兑现亦尚待时日。",122288,https://www.cls.cn/detail/2477535,https://image.cls.cn/images/20260908/toLo2rF1U9_1000x667.jpg,财联社,热门快讯,hot,2026-09-08 23:47:19,2026-09-09 02:27:06
5,布油再度逼近100美元大关！胡塞武装称沙特境内“无安全之地”,"①胡塞武装袭击沙特能源设施致73人受伤，沙特部分设施一度暂停运营，胡塞称将继续打击沙特纵深目标；
②受中东局势升级及能源供应担忧影响，当日布伦特原油期货一度涨至99.46美元/桶。",200428,https://www.cls.cn/detail/2477298,https://image.cls.cn/images/20260908/Hbn64WI62I_1000x667.jpg,财联社,热门快讯,hot,2026-09-08 19:03:09,2026-09-09 02:27:06
6,【焦点复盘】三大指数收盘涨跌互现，超强厄尔尼诺引爆糖业股，算力硬件端集体熄火,①连板晋级率跌破五成，市场连板高度降至4板，龙版传媒晋级七连板失败，令高位股分歧再现，中石科技、高争民爆等多股展开深幅回调； ②当前沪指仍围绕30、60日均线间展开箱体震荡，短线日线布林中轨线得失或决定后市突破方向。,269771,https://www.cls.cn/detail/2477163,https://image.cls.cn/images/20260908/NfFWVp9J4B_672x444.png,财联社,热门快讯,hot,2026-09-08 17:27:04,2026-09-09 02:27:06
7,资金涌入，粮食ETF霸榜！超强厄尔尼诺之下，气候主题成新共识？,"①9月8日粮食主题ETF批量涨超4%霸榜，粮食ETF景顺涨4.77%领涨；
②8月以来粮食类ETF份额净增10.83亿份，净流入资金8.18亿元；
③资金正用真金白银押注超强厄尔尼诺对全球粮食供应的冲击。",130367,https://www.cls.cn/detail/2477452,https://image.cls.cn/img/vcg/VCG41N637245520_10d0b5d2c0fa4250bae6e3cc847a141b_1788874003.jpeg,财联社,热门快讯,hot,2026-09-08 21:26:47,2026-09-09 02:27:06
8,智己启动“无方向盘”车辆测试、特斯拉Cybercab将登陆中国 线控底盘或升温,"①上汽集团旗下高端智能电动品牌智己汽车，发布主题为“没有方向盘的车”的视频动图。
②上汽、蔚来、理想等整车企业，以及伯特利、浙江世宝、京西智行为代表的国内供应商，均将线控底盘视作核心布局方向。",224369,https://www.cls.cn/detail/2477046,https://image.cls.cn/img/vcg/VCG111656907428_3fd20730b73a41ae8163110759495c11_1788856055.jpeg,财联社,热门快讯,hot,2026-09-08 16:27:39,2026-09-09 02:27:06
9,李强主持国务院第二十一次专题学习,,145431,https://www.cls.cn/detail/2477346,https://image.cls.cn/images/20260908/5vIo96ZS2O_750x400.jpg,财联社,热门快讯,hot,2026-09-08 19:36:36,2026-09-09 02:27:06
10,【每日收评】双创指数冲高回落均跌超1%，农业、化肥板块集体爆发，油气股午后异军突起,"①今日市场延续分化走势，三大指数涨跌不一，双创指数均跌超1%，量能略有提升但依旧不足2万亿；
②盘面上，市场延续震荡轮动格局，农业股集体爆发，化肥、代糖概念同样涨幅居前，油气板块也于午后震荡加强，科技股方向则再度陷入整理。",300675,https://www.cls.cn/detail/2477092,https://image.cls.cn/images/20260908/r9LEiKRnNr_818x520.png,财联社,热门快讯,hot,2026-09-08 16:49:37,2026-09-09 02:27:06
11,国际油价上涨 美股期指下跌 英特尔盘前大涨超4%  | 今夜看点,"①苹果据悉与铠侠签署NAND长期供应协议；
②阿斯麦赢得台积电和三星承诺，使用其新一代EUV光刻机；
③英特尔据悉10月再上调PC CPU价格10%。",123242,https://www.cls.cn/detail/2477380,https://image.cls.cn/img/vcg/VCG31N2280328213_8df4200b64f04a6fb413e9d0553618e4_1788864284.jpeg,财联社,热门快讯,hot,2026-09-08 20:32:14,2026-09-09 02:27:06
12,“冷门”赛道继续领跑！三成股月内曾获涨停，这些方向也涨停频现,"①今日，农业板块再度走强，板块指数月内上涨7.2%，在申万一级板块中领跑。
②进一步细分至二级行业，种植业股以13.3%的月内平均涨幅领跑，饲料和农业综合股也表现活跃。
③若放眼全市场，9月以来，共有308股录得399次涨停，农林牧渔、基础化工、传媒板块涨停次数较多。",162056,https://www.cls.cn/detail/2477164,https://image.cls.cn/images/20260908/fq4cTZS52R_1000x800.jpg,财联社,热门快讯,hot,2026-09-08 17:25:09,2026-09-09 02:27:06
13,曾以8888万夺央视“标王”，太子奶创始人李途纯逝世,"①9月8日原太子奶总裁李途纯去世，其子李帅向封面新闻证实。
②1997年李途纯豪掷8888万元夺得央视标王，太子奶曾占中国发酵型乳酸菌饮料市场70%份额。
③后因对赌协议失败、资金链断裂破产，2012年李途纯获无罪释放，晚年其子就商标归属持续提起诉讼。",327663,https://www.cls.cn/detail/2477040,https://image.cls.cn/img/vcg/VCG11408864425_04572cce2f434359a14f8351d7618acf_1788855671.jpeg,财联社,热门快讯,hot,2026-09-08 16:10:06,2026-09-09 02:27:06
1,存储芯片议价权生变：据称苹果罕见签下NAND长协，不设价格上限,"①存储价格上行，苹果放弃短期议价惯例，据称其与铠侠签订为期三至五年、不设价格上限的NAND闪存长期供货协议；
②TrendForce预计256 GB版iPhone 18 Pro在三季度存储成本将比一年前高出近四倍；
③有媒体报道指出，存储采购模式正整体转向长协。",229177,https://www.cls.cn/detail/2477083,https://image.cls.cn/img/vcg/VCG31N2293516955_9f8b933334944d0cbf3c1b90e003d894_1788856700.jpeg,财联社,热门快讯,hot,2026-09-08 17:19:49,2026-09-09 03:18:01
2,AI推理芯片+1.6T光连接 高通官宣打入全球云计算“一哥”生态链,"①高通与亚马逊达成跨代合作，将共同开发面向AI推理的定制芯片及最高1.6T光连接方案，标志着高通数据中心战略获得全球最大云计算公司认可；
②作为合作的一部分，高通向亚马逊发行最多2500万股认股权证，行权价为每股161.26美元。",106606,https://www.cls.cn/detail/2477472,https://image.cls.cn/images/20260908/uE3Rxrho4a_1045x646.png,财联社,热门快讯,hot,2026-09-08 21:43:12,2026-09-09 03:18:01
3,习近平同英国首相伯纳姆通电话,,123194,https://www.cls.cn/detail/2477359,,财联社,热门快讯,hot,2026-09-08 19:53:39,2026-09-09 03:18:01
4,超级厄尔尼诺预期升温 糖业股掀涨停潮 业内：国内糖市强预期先行，现实待跟进,"①超强厄尔尼诺预期升温，糖业股掀起涨停潮；
②以ICE11号原糖期货为代表的国际糖价8月累计上涨21.5%；
③业内认为当前糖市处于""强预期、弱现实""格局，在减产预期未被实际产量数据验证之前，仍需警惕多重风险；
④企业业绩改善兑现亦尚待时日。",126440,https://www.cls.cn/detail/2477535,https://image.cls.cn/images/20260908/toLo2rF1U9_1000x667.jpg,财联社,热门快讯,hot,2026-09-08 23:47:19,2026-09-09 03:18:01
5,布油再度逼近100美元大关！胡塞武装称沙特境内“无安全之地”,"①胡塞武装袭击沙特能源设施致73人受伤，沙特部分设施一度暂停运营，胡塞称将继续打击沙特纵深目标；
②受中东局势升级及能源供应担忧影响，当日布伦特原油期货一度涨至99.46美元/桶。",204241,https://www.cls.cn/detail/2477298,https://image.cls.cn/images/20260908/Hbn64WI62I_1000x667.jpg,财联社,热门快讯,hot,2026-09-08 19:03:09,2026-09-09 03:18:01
6,【焦点复盘】三大指数收盘涨跌互现，超强厄尔尼诺引爆糖业股，算力硬件端集体熄火,①连板晋级率跌破五成，市场连板高度降至4板，龙版传媒晋级七连板失败，令高位股分歧再现，中石科技、高争民爆等多股展开深幅回调； ②当前沪指仍围绕30、60日均线间展开箱体震荡，短线日线布林中轨线得失或决定后市突破方向。,273509,https://www.cls.cn/detail/2477163,https://image.cls.cn/images/20260908/NfFWVp9J4B_672x444.png,财联社,热门快讯,hot,2026-09-08 17:27:04,2026-09-09 03:18:01
7,资金涌入，粮食ETF霸榜！超强厄尔尼诺之下，气候主题成新共识？,"①9月8日粮食主题ETF批量涨超4%霸榜，粮食ETF景顺涨4.77%领涨；
②8月以来粮食类ETF份额净增10.83亿份，净流入资金8.18亿元；
③资金正用真金白银押注超强厄尔尼诺对全球粮食供应的冲击。",134404,https://www.cls.cn/detail/2477452,https://image.cls.cn/img/vcg/VCG41N637245520_10d0b5d2c0fa4250bae6e3cc847a141b_1788874003.jpeg,财联社,热门快讯,hot,2026-09-08 21:26:47,2026-09-09 03:18:01
8,智己启动“无方向盘”车辆测试、特斯拉Cybercab将登陆中国 线控底盘或升温,"①上汽集团旗下高端智能电动品牌智己汽车，发布主题为“没有方向盘的车”的视频动图。
②上汽、蔚来、理想等整车企业，以及伯特利、浙江世宝、京西智行为代表的国内供应商，均将线控底盘视作核心布局方向。",227023,https://www.cls.cn/detail/2477046,https://image.cls.cn/img/vcg/VCG111656907428_3fd20730b73a41ae8163110759495c11_1788856055.jpeg,财联社,热门快讯,hot,2026-09-08 16:27:39,2026-09-09 03:18:01
9,李强主持国务院第二十一次专题学习,,148529,https://www.cls.cn/detail/2477346,https://image.cls.cn/images/20260908/5vIo96ZS2O_750x400.jpg,财联社,热门快讯,hot,2026-09-08 19:36:36,2026-09-09 03:18:01
10,【每日收评】双创指数冲高回落均跌超1%，农业、化肥板块集体爆发，油气股午后异军突起,"①今日市场延续分化走势，三大指数涨跌不一，双创指数均跌超1%，量能略有提升但依旧不足2万亿；
②盘面上，市场延续震荡轮动格局，农业股集体爆发，化肥、代糖概念同样涨幅居前，油气板块也于午后震荡加强，科技股方向则再度陷入整理。",304498,https://www.cls.cn/detail/2477092,https://image.cls.cn/images/20260908/r9LEiKRnNr_818x520.png,财联社,热门快讯,hot,2026-09-08 16:49:37,2026-09-09 03:18:01
11,国际油价上涨 美股期指下跌 英特尔盘前大涨超4%  | 今夜看点,"①苹果据悉与铠侠签署NAND长期供应协议；
②阿斯麦赢得台积电和三星承诺，使用其新一代EUV光刻机；
③英特尔据悉10月再上调PC CPU价格10%。",126592,https://www.cls.cn/detail/2477380,https://image.cls.cn/img/vcg/VCG31N2280328213_8df4200b64f04a6fb413e9d0553618e4_1788864284.jpeg,财联社,热门快讯,hot,2026-09-08 20:32:14,2026-09-09 03:18:01
12,“冷门”赛道继续领跑！三成股月内曾获涨停，这些方向也涨停频现,"①今日，农业板块再度走强，板块指数月内上涨7.2%，在申万一级板块中领跑。
②进一步细分至二级行业，种植业股以13.3%的月内平均涨幅领跑，饲料和农业综合股也表现活跃。
③若放眼全市场，9月以来，共有308股录得399次涨停，农林牧渔、基础化工、传媒板块涨停次数较多。",164345,https://www.cls.cn/detail/2477164,https://image.cls.cn/images/20260908/fq4cTZS52R_1000x800.jpg,财联社,热门快讯,hot,2026-09-08 17:25:09,2026-09-09 03:18:01
13,曾以8888万夺央视“标王”，太子奶创始人李途纯逝世,"①9月8日原太子奶总裁李途纯去世，其子李帅向封面新闻证实。
②1997年李途纯豪掷8888万元夺得央视标王，太子奶曾占中国发酵型乳酸菌饮料市场70%份额。
③后因对赌协议失败、资金链断裂破产，2012年李途纯获无罪释放，晚年其子就商标归属持续提起诉讼。",331525,https://www.cls.cn/detail/2477040,https://image.cls.cn/img/vcg/VCG11408864425_04572cce2f434359a14f8351d7618acf_1788855671.jpeg,财联社,热门快讯,hot,2026-09-08 16:10:06,2026-09-09 03:18:01
1,存储芯片议价权生变：据称苹果罕见签下NAND长协，不设价格上限,"①存储价格上行，苹果放弃短期议价惯例，据称其与铠侠签订为期三至五年、不设价格上限的NAND闪存长期供货协议；
②TrendForce预计256 GB版iPhone 18 Pro在三季度存储成本将比一年前高出近四倍；
③有媒体报道指出，存储采购模式正整体转向长协。",232887,https://www.cls.cn/detail/2477083,https://image.cls.cn/img/vcg/VCG31N2293516955_9f8b933334944d0cbf3c1b90e003d894_1788856700.jpeg,财联社,热门快讯,hot,2026-09-08 17:19:49,2026-09-09 04:20:38
2,AI推理芯片+1.6T光连接 高通官宣打入全球云计算“一哥”生态链,"①高通与亚马逊达成跨代合作，将共同开发面向AI推理的定制芯片及最高1.6T光连接方案，标志着高通数据中心战略获得全球最大云计算公司认可；
②作为合作的一部分，高通向亚马逊发行最多2500万股认股权证，行权价为每股161.26美元。",110602,https://www.cls.cn/detail/2477472,https://image.cls.cn/images/20260908/uE3Rxrho4a_1045x646.png,财联社,热门快讯,hot,2026-09-08 21:43:12,2026-09-09 04:20:38
3,习近平同英国首相伯纳姆通电话,,126476,https://www.cls.cn/detail/2477359,,财联社,热门快讯,hot,2026-09-08 19:53:39,2026-09-09 04:20:38
4,超级厄尔尼诺预期升温 糖业股掀涨停潮 业内：国内糖市强预期先行，现实待跟进,"①超强厄尔尼诺预期升温，糖业股掀起涨停潮；
②以ICE11号原糖期货为代表的国际糖价8月累计上涨21.5%；
③业内认为当前糖市处于""强预期、弱现实""格局，在减产预期未被实际产量数据验证之前，仍需警惕多重风险；
④企业业绩改善兑现亦尚待时日。",131653,https://www.cls.cn/detail/2477535,https://image.cls.cn/images/20260908/toLo2rF1U9_1000x667.jpg,财联社,热门快讯,hot,2026-09-08 23:47:19,2026-09-09 04:20:38
5,布油再度逼近100美元大关！胡塞武装称沙特境内“无安全之地”,"①胡塞武装袭击沙特能源设施致73人受伤，沙特部分设施一度暂停运营，胡塞称将继续打击沙特纵深目标；
②受中东局势升级及能源供应担忧影响，当日布伦特原油期货一度涨至99.46美元/桶。",208880,https://www.cls.cn/detail/2477298,https://image.cls.cn/images/20260908/Hbn64WI62I_1000x667.jpg,财联社,热门快讯,hot,2026-09-08 19:03:09,2026-09-09 04:20:38
6,【焦点复盘】三大指数收盘涨跌互现，超强厄尔尼诺引爆糖业股，算力硬件端集体熄火,①连板晋级率跌破五成，市场连板高度降至4板，龙版传媒晋级七连板失败，令高位股分歧再现，中石科技、高争民爆等多股展开深幅回调； ②当前沪指仍围绕30、60日均线间展开箱体震荡，短线日线布林中轨线得失或决定后市突破方向。,278110,https://www.cls.cn/detail/2477163,https://image.cls.cn/images/20260908/NfFWVp9J4B_672x444.png,财联社,热门快讯,hot,2026-09-08 17:27:04,2026-09-09 04:20:38
